              psi   m1   m2         real(Ai)         imag(Ai)         real(Bi)         imag(Bi)         real(Ci)         imag(Ci)         real(Di)         imag(Di)         real(Ei)         imag(Ei)         real(Hi)         imag(Hi)
   7.82146037E-01   -3    2  -2.14743686E+00  -3.60548845E-03   4.84771514E-03   2.91316557E+00   1.83260649E-01   1.39730873E+01  -3.98346567E+00   6.46388903E-03  -1.91872749E+01   2.65359700E-01   4.34294558E+00  -7.73595691E-01
   7.82146037E-01   -3    3   1.04167199E+00  -4.39856987E-04  -6.42254949E-03  -1.39209235E+00  -1.67639345E-01  -7.04581308E+00   1.90687728E+00  -7.29272142E-03   9.10422325E+00  -1.68235391E-01   6.83962870E+00   1.41908050E-01
   7.82146037E-01   -3    4  -4.75444436E-01  -3.30148917E-03   1.08822128E-02   6.60482228E-01   4.84778807E-02   3.07677150E+00  -9.00660098E-01   9.08493996E-03  -4.32408476E+00   6.90583065E-02  -9.07340336E+00   1.15854764E+00
   7.82146037E-01   -2   -4   1.06053345E+02  -1.97843090E-02  -3.26729333E-03  -3.66984215E+01  -4.28906500E-01   1.35798987E+03   5.01980782E+01   8.45192838E-03  -2.60004608E+02  -1.45104170E+00  -1.17613877E+04  -2.17455273E+01
   7.82146037E-01   -2   -3   4.13461823E+02  -1.16768014E-02  -3.20559368E-03   9.99599686E+01  -1.40458000E+00   2.98567578E+03  -1.36646286E+02  -1.38047698E-03   1.37049219E+03   2.66542411E+00   7.63749207E+02   8.85371399E+00
   7.82146037E-01   -2   -2   5.06004761E+02   0.00000000E+00   0.00000000E+00   2.12756363E+02  -7.28709340E-01   9.28421204E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02  -3.04865289E+00   1.76412012E+04   0.00000000E+00
   7.82146037E-01   -2   -1   2.16459854E+02   7.76677206E-03   2.31652730E-03   9.99540253E+01  -6.28594086E-02  -5.94467285E+02  -1.36646286E+02   1.38047698E-03  -1.37046082E+03   2.66072750E+00   3.70426392E+02  -4.89457178E+00
   7.82146037E-01   -2    0   5.27130203E+01   6.50319830E-03  -3.09603289E-03  -3.67100449E+01  -8.78299773E-01  -5.02194061E+02   5.01980782E+01  -8.45192838E-03   2.60035309E+02  -1.46784914E+00  -4.10009912E+03   6.92473507E+00
   7.82146037E-01   -2    1  -9.44442272E+00   6.99307711E-04   2.66847573E-03   1.54756584E+01   8.34664226E-01   4.35573540E+01  -2.11608963E+01   5.30596497E-03  -8.24221725E+01   1.29350245E+00  -2.77739319E+02   1.23833728E+00
   7.82146037E-01   -2    2   4.46711206E+00  -6.29158830E-03   2.04269262E-03  -6.07062149E+00  -8.77963662E-01  -2.20816822E+01   8.30034542E+00   2.57457490E-03   3.03953800E+01  -1.16712189E+00  -9.85952187E+00  -2.27117372E+00
   7.82146037E-01   -2    3  -2.03839397E+00  -1.41300508E-04   6.83870493E-03   2.90643740E+00   4.18418227E-03   1.03631277E+01  -3.98346567E+00   6.46388903E-03  -1.52958336E+01   2.13769794E-01  -9.51220322E+00   1.67196810E+00
   7.82146037E-01   -2    4   1.04602659E+00  -1.64031913E-03  -7.44924461E-03  -1.38961315E+00  -1.68278664E-01  -5.90242100E+00   1.90687728E+00  -7.29272142E-03   7.25852489E+00  -1.35275990E-01   9.30385113E+00   3.67952526E-01
   7.82146037E-01   -1   -4  -2.49217558E+00  -6.08569989E-03   3.78201553E-03   1.54662886E+01   2.08227679E-01   6.15826416E+01  -2.11608963E+01  -5.30596497E-03   6.14843178E+01   9.53282654E-01  -1.05628406E+03  -4.05139446E+00
   7.82146037E-01   -1   -3   7.59979095E+01  -1.25963315E-02  -1.67646178E-03  -3.67013245E+01  -3.94300371E-01   8.89015198E+02   5.01980782E+01   8.45192838E-03  -1.94005798E+02  -1.08060229E+00  -7.44459229E+03  -1.33946705E+01
   7.82146037E-01   -1   -2   2.16459854E+02  -7.76677206E-03  -2.76106037E-03   9.99570007E+01  -5.38788617E-01   1.75749927E+03  -1.36646286E+02  -1.38047698E-03   1.02263501E+03   1.98947668E+00   3.70426392E+02   4.89457178E+00
   7.82146037E-01   -1   -1   2.34929291E+02   0.00000000E+00   0.00000000E+00   9.33595505E+01  -8.28054428E-01   5.76739502E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02  -2.27483726E+00   1.06425537E+04   0.00000000E+00
   7.82146037E-01   -1    0   6.94624252E+01   4.68413997E-03   1.87199411E-03   9.99510574E+01   4.61501747E-01   2.67618599E+01  -1.36646286E+02   1.38047698E-03  -1.02260358E+03   1.98478007E+00   7.69376221E+01  -1.94034719E+00
   7.82146037E-01   -1    1   3.61986923E+01   1.50491041E-03  -4.68686456E-03  -3.67129517E+01  -7.32747972E-01  -2.50444977E+02   5.01980782E+01  -8.45192838E-03   1.94036499E+02  -1.09740973E+00  -1.72790784E+03   2.33572221E+00
   7.82146037E-01   -1    2  -1.14058876E+01   3.51124345E-06   3.95857403E-03   1.54775324E+01   7.12598145E-01   4.57443161E+01  -2.11608963E+01   5.30596497E-03  -6.15041161E+01   9.66912746E-01  -5.82193108E+01   4.45162028E-01
   7.82146037E-01   -1    3   4.56149673E+00  -4.23328951E-03   4.69254050E-03  -6.06423140E+00  -9.52803612E-01  -1.45612812E+01   8.30034542E+00   2.57457490E-03   2.26717930E+01  -8.67327571E-01   3.23770447E+01  -3.55831814E+00
   7.82146037E-01   -1    4  -1.98049176E+00   3.03846993E-03   8.82969517E-03   2.89970946E+00  -1.02413721E-01   7.21650887E+00  -3.98346567E+00   6.46388903E-03  -1.14043922E+01   1.62179902E-01  -1.62246666E+01   2.85678101E+00
   7.82146037E-01    0   -4   4.06220055E+00   6.62010582E-03   1.38563951E-02  -6.10896158E+00   7.74403036E-01   1.65783043E+01   8.30034542E+00  -2.57457490E-03  -1.50157175E+01  -5.95529318E-01  -1.82339722E+02  -2.98509979E+00
   7.82146037E-01    0   -3  -6.47318506E+00  -2.72670388E-03   2.49191723E-03   1.54681625E+01   1.95934802E-01   3.32817879E+01  -2.11608963E+01  -5.30596497E-03   4.05662613E+01   6.26692951E-01  -6.10427551E+02  -2.44041491E+00
   7.82146037E-01    0   -2   5.27130203E+01  -6.50319830E-03  -8.56302067E-05  -3.67042313E+01  -3.07113230E-01   5.10770325E+02   5.01980782E+01   8.45192838E-03  -1.28006989E+02  -7.10162759E-01  -4.10009912E+03  -6.92473507E+00
   7.82146037E-01    0   -1   6.94624252E+01  -4.68413997E-03  -2.31652730E-03   9.99540253E+01  -1.87982302E-02   8.72116638E+02  -1.36646286E+02  -1.38047698E-03   6.74777771E+02   1.31352925E+00   7.69376221E+01   1.94034719E+00
   7.82146037E-01    0    0   9.34361191E+01   0.00000000E+00  -0.00000000E+00  -2.60372581E+01  -7.33977675E-01   2.25057831E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02  -1.50102198E+00   5.67853516E+03   0.00000000E+00
   7.82146037E-01    0    1  -2.75304413E+01   2.42890487E-03   1.42746093E-03   9.99480820E+01   6.40061915E-01   3.05197144E+02  -1.36646286E+02   1.38047698E-03  -6.74746399E+02   1.30883265E+00  -1.16717140E+02   8.95943493E-03
   7.82146037E-01    0    2   2.64549198E+01  -2.39853188E-03  -6.27769623E-03  -3.67158585E+01  -5.34615219E-01  -8.94256592E+01   5.01980782E+01  -8.45192838E-03   1.28037689E+02  -7.26970196E-01  -3.28018768E+02  -3.72368485E-01
   7.82146037E-01    0    3  -1.23575792E+01   6.39314472E-04   5.24867233E-03   1.54794064E+01   5.32128334E-01   3.75414429E+01  -2.11608963E+01   5.30596497E-03  -4.05860596E+01   6.40323043E-01   4.81324883E+01   6.08890057E-02
   7.82146037E-01    0    4   4.58383322E+00  -9.12298099E-04   7.34238839E-03  -6.05784130E+00  -8.21048081E-01  -8.20839310E+00   8.30034542E+00   2.57457490E-03   1.49482069E+01  -5.67533255E-01   4.52779236E+01  -3.95146799E+00
   7.82146037E-01    1   -4  -2.30762029E+00   7.35409372E-03   7.09822495E-03   2.95353413E+00   2.25593686E-01  -4.79633379E+00  -3.98346567E+00  -6.46388903E-03   3.69259191E+00   3.79649289E-02   2.53407803E+01   4.47991037E+00
   7.82146037E-01    1   -3   4.30068016E+00   7.08719343E-03   1.12065468E-02  -6.10257149E+00   2.79701740E-01   7.10347891E+00   8.30034542E+00  -2.57457490E-03  -7.29213095E+00  -2.95735002E-01  -8.14317780E+01   9.00343284E-02
   7.82146037E-01    1   -2  -9.44442272E+00  -6.99307711E-04   1.20181893E-03   1.54700365E+01   1.25238165E-01   1.53707714E+01  -2.11608963E+01  -5.30596497E-03   1.96482067E+01   3.00103277E-01  -2.77739319E+02  -1.23833728E+00
   7.82146037E-01    1   -1   3.61986923E+01  -1.50491041E-03   1.50520133E-03  -3.67071381E+01  -1.67345092E-01   2.23255173E+02   5.01980782E+01   8.45192838E-03  -6.20081749E+01  -3.39723259E-01  -1.72790784E+03  -2.33572221E+00
   7.82146037E-01    1    0  -2.75304413E+01  -2.42890487E-03  -1.87199411E-03   9.99510574E+01   1.55391097E-01   3.29527863E+02  -1.36646286E+02  -1.38047698E-03   3.26920563E+02   6.37581706E-01  -1.16717140E+02  -8.95943493E-03
   7.82146037E-01    1    1   8.15252380E+01   0.00000000E+00  -0.00000000E+00  -1.45434067E+02  -4.46479052E-01  -1.26623871E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02  -7.27206528E-01   2.74914429E+03   0.00000000E+00
   7.82146037E-01    1    2  -7.45187531E+01   1.00106664E-03   9.82927741E-04   9.99451141E+01   4.72820967E-01   2.40838531E+02  -1.36646286E+02   1.38047698E-03  -3.26889160E+02   6.32885158E-01  -2.10537888E+02   9.53348339E-01
   7.82146037E-01    1    3   2.34817009E+01  -5.20712882E-03  -7.86852743E-03  -3.67187614E+01  -2.83901393E-01  -1.91361046E+01   5.01980782E+01  -8.45192838E-03   6.20388794E+01  -3.56530666E-01   9.95680313E+01  -1.19953680E+00
   7.82146037E-01    1    4  -1.22994995E+01   2.60671740E-03   6.53877063E-03   1.54812803E+01   2.93254703E-01   1.89487267E+01  -2.11608963E+01   5.30596497E-03  -1.96680069E+01   3.13733399E-01   4.13160744E+01   8.55182484E-02
   7.82146037E-01    2   -4   1.03177392E+00  -5.51251636E-04  -7.64315715E-04  -1.40944612E+00  -8.71443830E-04  -1.31215841E-01   1.90687728E+00   7.29272142E-03   9.80750471E-02   7.40883732E-03   2.66386318E+00   2.41137117E-01
   7.82146037E-01    2   -3  -2.14743686E+00   3.60548845E-03   5.10723516E-03   2.94680619E+00  -2.44588833E-02  -4.52878118E-01  -3.98346567E+00  -6.46388903E-03  -1.98849827E-01  -1.36249745E-02   4.34294558E+00   7.73595691E-01
   7.82146037E-01    2   -2   4.46711206E+00   6.29158830E-03   8.55669938E-03  -6.09618139E+00  -8.40405468E-03  -1.20383430E+00   8.30034542E+00  -2.57457490E-03   4.31455910E-01   4.05933475E-03  -9.85952187E+00   2.27117372E+00
   7.82146037E-01    2   -1  -1.14058876E+01  -3.51124345E-06  -8.82793101E-05   1.54719105E+01  -3.86221590E-03   7.84959507E+00  -2.11608963E+01  -5.30596497E-03  -1.26984811E+00  -2.64864024E-02  -5.82193108E+01  -4.45162028E-01
   7.82146037E-01    2    0   2.64549198E+01   2.39853188E-03   3.09603289E-03  -3.67100449E+01   2.50040796E-02   2.64697971E+01   5.01980782E+01   8.45192838E-03   3.99063134E+00   3.07162404E-02  -3.28018768E+02   3.72368485E-01
   7.82146037E-01    2    1  -7.45187531E+01  -1.00106664E-03  -1.42746093E-03   9.99480820E+01  -1.62206162E-02   1.29732971E+02  -1.36646286E+02  -1.38047698E-03  -2.09366455E+01  -3.83657850E-02  -2.10537888E+02  -9.53348339E-01
   7.82146037E-01    2    2   1.99196655E+02   0.00000000E+00  -0.00000000E+00  -2.64830872E+02   3.44413705E-02  -4.78305573E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02   4.66089100E-02   1.85438110E+03   0.00000000E+00
   7.82146037E-01    2    3  -7.15025024E+01   4.00625489E-04   5.38394554E-04   9.99421387E+01  -4.02209908E-02  -1.66313934E+02  -1.36646286E+02   1.38047698E-03   2.09680386E+01  -4.30623554E-02  -2.04524628E+02   8.92819583E-01
   7.82146037E-01    2    4   2.72790375E+01  -6.92088017E-03  -9.45935957E-03  -3.67216682E+01   1.93934068E-02  -3.95763168E+01   5.01980782E+01  -8.45192838E-03  -3.95992732E+00   1.39088230E-02  -4.45147339E+02  -1.45782828E-01
   7.82146037E-01    3   -4  -4.75980014E-01   4.85016825E-03   5.57162380E-03   6.53784215E-01  -9.06621944E-03   7.23352313E-01  -9.00660098E-01  -9.08493996E-03  -9.31560934E-01  -2.33550370E-02  -5.49355078E+00  -7.12420404E-01
   7.82146037E-01    3   -3   1.04167199E+00   4.39856987E-04   2.62379326E-04  -1.40696704E+00  -1.72085352E-02  -1.09167218E+00   1.90687728E+00   7.29272142E-03   1.94377315E+00   4.03682403E-02   6.83962870E+00  -1.41908050E-01
   7.82146037E-01    3   -2  -2.03839397E+00   1.41300508E-04   3.11624492E-03   2.94007802E+00  -2.02032894E-01   3.42723656E+00  -3.98346567E+00  -6.46388903E-03  -4.09029150E+00  -6.52148798E-02  -9.51220322E+00  -1.67196810E+00
   7.82146037E-01    3   -1   4.56149673E+00   4.23328951E-03   5.90685103E-03  -6.08979130E+00  -8.99143070E-02  -8.34363556E+00   8.30034542E+00  -2.57457490E-03   8.15504265E+00   3.03853661E-01   3.23770447E+01   3.55831814E+00
   7.82146037E-01    3    0  -1.23575792E+01  -6.39314472E-04  -1.37837755E-03   1.54737844E+01  -1.91366360E-01   1.07182589E+01  -2.11608963E+01  -5.30596497E-03  -2.21879044E+01  -3.53076071E-01   4.81324883E+01  -6.08890057E-02
   7.82146037E-01    3    1   2.34817009E+01   5.20712882E-03   4.68686456E-03  -3.67129517E+01   2.69934267E-01  -7.95858154E+01   5.01980782E+01   8.45192838E-03   6.99894409E+01   4.01155740E-01   9.95680313E+01   1.19953680E+00
   7.82146037E-01    3    2  -7.15025024E+01  -4.00625489E-04  -9.82927741E-04   9.99451141E+01  -5.33633351E-01   2.72731934E+02  -1.36646286E+02  -1.38047698E-03  -3.68793854E+02  -7.14313269E-01  -2.04524628E+02  -8.92819583E-01
   7.82146037E-01    3    3   4.46450378E+02   0.00000000E+00  -0.00000000E+00  -3.84227692E+02   7.08783627E-01  -8.29987244E+02   3.52247253E+02   0.00000000E+00   6.24983337E+02   8.20424318E-01   2.99424609E+03   0.00000000E+00
   7.82146037E-01    3    4  -1.84816895E+01   6.27581321E-04   9.38613521E-05   9.99391708E+01  -8.99064004E-01  -9.16260315E+02  -1.36646286E+02   1.38047698E-03   3.68825256E+02  -7.19009817E-01  -9.86773605E+01  -1.72626972E-01
   7.82146037E-01    4   -4   2.33631358E-01   3.54363257E-03   1.94603612E-03  -3.34428877E-01   1.10112563E-01  -5.41762114E-01   4.55824018E-01   1.41828635E-03   9.75760996E-01  -1.53422449E-02   5.57550621E+00  -7.80074120E-01
   7.82146037E-01    4   -3  -4.75444436E-01   3.30148917E-03   3.51489405E-03   6.54621482E-01  -2.20067985E-02   1.39998901E+00  -9.00660098E-01  -9.08493996E-03  -1.80602753E+00  -3.51356417E-02  -9.07340336E+00  -1.15854764E+00
   7.82146037E-01    4   -2   1.04602659E+00   1.64031913E-03   1.28907431E-03  -1.40448785E+00  -1.67419370E-02  -2.20578051E+00   1.90687728E+00   7.29272142E-03   3.78947115E+00   7.33276457E-02   9.30385113E+00  -3.67952526E-01
   7.82146037E-01    4   -1  -1.98049176E+00  -3.03846993E-03   1.12525490E-03   2.93334985E+00  -3.07128340E-01   6.84400988E+00  -3.98346567E+00  -6.46388903E-03  -7.98173332E+00  -1.16804779E-01  -1.62246666E+01  -2.85678101E+00
   7.82146037E-01    4    0   4.58383322E+00   9.12298099E-04   3.25700315E-03  -6.08340168E+00   3.51709723E-02  -1.43159266E+01   8.30034542E+00  -2.57457490E-03   1.58786297E+01   6.03648007E-01   4.52779236E+01   3.95146799E+00
   7.82146037E-01    4    1  -1.22994995E+01  -2.60671740E-03  -2.66847573E-03   1.54756584E+01  -4.37274247E-01   2.39767628E+01  -2.11608963E+01  -5.30596497E-03  -4.31059570E+01  -6.79665744E-01   4.13160744E+01  -8.55182484E-02
   7.82146037E-01    4    2   2.72790375E+01   6.92088017E-03   6.27769623E-03  -3.67158585E+01   5.67445457E-01  -9.49116592E+01   5.01980782E+01   8.45192838E-03   1.35988251E+02   7.71595240E-01  -4.45147339E+02   1.45782828E-01
   7.82146037E-01    4    3  -1.84816895E+01  -6.27581321E-04  -5.38394554E-04   9.99421387E+01  -1.39684713E+00   7.58524780E+02  -1.36646286E+02  -1.38047698E-03  -7.16651062E+02  -1.39026082E+00  -9.86773605E+01   1.72626972E-01
   7.82146037E-01    4    4   8.23286438E+02   0.00000000E+00  -0.00000000E+00  -5.03624512E+02   1.57654774E+00  -1.18166895E+03   3.52247253E+02   0.00000000E+00   6.24983337E+02   1.59423971E+00   6.16873877E+03   0.00000000E+00
   7.91892648E-01   -4   -4   1.43132715E+03   0.00000000E+00   0.00000000E+00   4.50969299E+02   1.36253822E+00   1.70491467E+03   3.58622192E+02   0.00000000E+00   6.61423950E+02  -2.25039935E+00   4.13797852E+04   0.00000000E+00
   7.91892648E-01   -4   -3   6.64569031E+02  -3.42465192E-02   1.37852030E-02   1.02490669E+02  -1.24089909E+00  -2.98435913E+03  -1.40122009E+02   1.58395190E-02  -2.18009180E+03   1.91147649E+00   1.58700769E+03  -1.88614101E+01
   7.91892648E-01   -4   -2   1.09931557E+02   1.12615097E-02  -6.09054510E-03  -3.76632614E+01  -1.54517293E-01  -1.36217322E+03   5.15040855E+01  -2.42547039E-02   4.04034332E+02  -2.12043136E-01  -1.29660303E+04   2.96219940E+01
   7.91892648E-01   -4   -1  -2.12008739E+00   1.64848305E-02   1.08201560E-02   1.59195375E+01  -2.38629263E-02   1.11471534E+00  -2.17811699E+01   2.08802894E-02  -1.25523338E+02  -1.63372040E+00  -1.27790234E+03  -1.51321268E+01
   7.91892648E-01   -4    0   4.23072958E+00   1.05634853E-02  -8.23988765E-03  -6.30660963E+00   5.91359317E-01  -4.29895325E+01   8.60111809E+00  -1.43765640E-02   4.76883049E+01   2.33205843E+00  -1.89930862E+02   9.81164992E-01
   7.91892648E-01   -4    1  -2.43113852E+00   8.05036817E-03   3.34118097E-03   3.06442428E+00  -8.47710133E-01   1.96737843E+01  -4.17937374E+00   2.96700606E-03  -2.59230213E+01  -1.58781481E+00   2.39858932E+01   3.28401089E+00
   7.91892648E-01   -4    2   1.08544731E+00   5.89390751E-03  -8.34241509E-03  -1.48260117E+00   2.49605253E-01  -9.13656139E+00   2.02703238E+00  -1.13252448E-02   1.24761019E+01   3.44610929E-01   3.14067698E+00  -5.82058966E-01
   7.91892648E-01   -4    3  -5.15677750E-01  -3.75721231E-03   8.57344363E-03   7.05886364E-01  -8.67213011E-02   4.27239132E+00  -9.65552568E-01   9.23224725E-03  -5.87165356E+00  -1.04758687E-01  -7.71275473E+00   4.14931148E-01
   7.91892648E-01   -4    4   2.50461221E-01  -4.55087516E-03   3.39147123E-03  -3.69899005E-01   2.23708168E-01  -2.03940821E+00   5.01007915E-01   1.85176730E-03   2.90368581E+00   2.22146064E-01   6.70625639E+00  -6.78476095E-01
   7.91892648E-01   -3   -4   6.64569031E+02   3.42465192E-02  -1.42270895E-02   1.02491302E+02  -1.56666505E+00   4.77333789E+03  -1.40122009E+02  -1.58395190E-02   1.81544189E+03   1.59627867E+00   1.58700769E+03   1.88614101E+01
   7.91892648E-01   -3   -3   9.06026672E+02   0.00000000E+00   0.00000000E+00   3.31662811E+02   7.15579391E-01   1.33881970E+03   3.58622192E+02   0.00000000E+00   6.61423950E+02  -1.87398267E+00   2.93198926E+04   0.00000000E+00
   7.91892648E-01   -3   -2   4.17170898E+02  -1.94169171E-02   1.33433165E-02   1.02490028E+02  -5.86443126E-01  -1.62682239E+03  -1.40122009E+02   1.58395190E-02  -1.81543469E+03   1.59133697E+00   9.84741333E+02  -1.23993282E+01
   7.91892648E-01   -3   -1   7.89073486E+01   5.88147994E-03  -9.01873317E-03  -3.76651840E+01  -1.31136104E-01  -9.01417542E+02   5.15040855E+01  -2.42547039E-02   3.36454681E+02  -1.79314062E-01  -8.24504883E+03   1.84679184E+01
   7.91892648E-01   -3    0  -6.37385464E+00   1.19208582E-02   1.23148859E-02   1.59234190E+01  -3.47829521E-01   2.72756577E+01  -2.17811699E+01   2.08802894E-02  -1.04531105E+02  -1.35905564E+00  -7.41333557E+02  -8.85738754E+00
   7.91892648E-01   -3    1   4.46417570E+00   2.08119350E-03  -9.38994344E-03  -6.29871798E+00   9.59786654E-01  -3.24123802E+01   8.60111809E+00  -1.43765640E-02   3.97042656E+01   1.94090736E+00  -8.74540558E+01   1.64935148E+00
   7.91892648E-01   -3    2  -2.26100492E+00   5.91961667E-03   2.14435998E-03   3.05669475E+00  -9.73659456E-01   1.57712402E+01  -4.17937374E+00   2.96700606E-03  -2.15797367E+01  -1.32334578E+00   2.89306998E+00  -1.58623648E+00
   7.91892648E-01   -3    3   1.10264921E+00   2.56920070E-03  -1.10816425E-02  -1.48246455E+00   1.11095220E-01  -8.04364395E+00   2.02703238E+00  -1.13252448E-02   1.03891392E+01   2.84407109E-01   1.02097406E+01   1.59310067E+00
   7.91892648E-01   -3    4  -5.13870776E-01  -2.59699579E-03   1.03559149E-02   7.05559075E-01  -7.85375759E-02   3.54005146E+00  -9.65552568E-01   9.23224725E-03  -4.88921595E+00  -8.55689570E-02  -1.28035059E+01   7.26977766E-01
   7.91892648E-01   -2   -4   1.09931557E+02  -1.12615097E-02   2.34170089E-04  -3.76594124E+01  -7.58730695E-02   1.45615698E+03   5.15040855E+01   2.42547039E-02  -2.68853516E+02  -1.13838956E-01  -1.29660303E+04  -2.96219940E+01
   7.91892648E-01   -2   -3   4.17170898E+02   1.94169171E-02  -1.37852030E-02   1.02490669E+02  -8.94827366E-01   3.13793774E+03  -1.40122009E+02  -1.58395190E-02   1.45078467E+03   1.27613914E+00   9.84741333E+02   1.23993282E+01
